1/1/06,0.0065622,0,0.0058191,0.0025011,0.0001853,0,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/2/06,0.0065622,0,0.005819,0.0025011,0.00018531,4.66E-09,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/3/06,0.0065623,0,0.005819,0.0025011,0.00018532,9.32E-09,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/4/06,0.0065624,0,0.005819,0.0025011,0.00018532,1.40E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/5/06,0.0065625,0,0.005819,0.0025011,0.00018533,1.86E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/6/06,0.0065626,0,0.005819,0.0025011,0.00018533,2.33E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/7/06,0.0065627,0,0.005819,0.0025011,0.00018534,2.80E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/8/06,0.0065628,0,0.005819,0.0025011,0.00018535,3.26E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/9/06,0.0065628,0,0.005819,0.0025011,0.00018535,3.73E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/10/06,0.0065629,0,0.005819,0.0025011,0.00018536,4.20E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/11/06,0.006563,0,0.005819,0.002501,0.00018537,4.66E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/12/06,0.0065631,0,0.005819,0.002501,0.00018537,5.13E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/13/06,0.0065632,0,0.005819,0.002501,0.00018538,5.59E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/14/06,0.0065633,0,0.005819,0.002501,0.00018539,6.06E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/15/06,0.0065633,0,0.005819,0.002501,0.00018539,6.53E-08,0.044486,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/16/06,0.0065634,0,0.005819,0.002501,0.0001854,6.99E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/17/06,0.0065635,0,0.005819,0.002501,0.00018541,7.46E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/18/06,0.0065636,0,0.005819,0.002501,0.00018541,7.93E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/19/06,0.0065637,0,0.005819,0.002501,0.00018542,8.39E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/20/06,0.0065638,0,0.005819,0.002501,0.00018543,8.86E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/21/06,0.0065639,0,0.005819,0.002501,0.00018543,9.32E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/22/06,0.0065639,0,0.0058189,0.002501,0.00018544,9.79E-08,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/23/06,0.006564,0,0.0058189,0.002501,0.00018544,1.03E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/24/06,0.0065641,0,0.0058189,0.002501,0.00018545,1.07E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/25/06,0.0065642,0,0.0058189,0.002501,0.00018546,1.12E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/26/06,0.0065643,0,0.0058189,0.002501,0.00018546,1.17E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/27/06,0.0065644,0,0.0058189,0.002501,0.00018547,1.21E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/28/06,0.0065645,0,0.0058189,0.0025009,0.00018548,1.26E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/29/06,0.0065645,0,0.0058189,0.0025009,0.00018548,1.31E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028736,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/30/06,0.0065646,0,0.0058189,0.0025009,0.00018549,1.35E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
1/31/06,0.0065647,0,0.0058189,0.0025009,0.0001855,1.40E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/1/06,0.0065648,0,0.0058189,0.0025009,0.0001855,1.45E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/2/06,0.0065649,0,0.0058189,0.0025009,0.00018551,1.49E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/3/06,0.006565,0,0.0058189,0.0025009,0.00018552,1.54E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/4/06,0.0065651,0,0.0058189,0.0025009,0.00018552,1.59E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/5/06,0.0065651,0,0.0058189,0.0025009,0.00018553,1.63E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/6/06,0.0065652,0,0.0058189,0.0025009,0.00018554,1.68E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/7/06,0.0065653,0,0.0058189,0.0025009,0.00018554,1.73E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/8/06,0.0065654,0,0.0058189,0.0025009,0.00018555,1.77E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/9/06,0.0065655,0,0.0058189,0.0025009,0.00018555,1.82E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/10/06,0.0065656,0,0.0058188,0.0025009,0.00018556,1.86E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/11/06,0.0065656,0,0.0058188,0.0025009,0.00018557,1.91E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/12/06,0.0065657,0,0.0058188,0.0025009,0.00018557,1.96E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/13/06,0.0065658,0,0.0058188,0.0025008,0.00018558,2.00E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/14/06,0.0065659,0,0.0058188,0.0025008,0.00018559,2.05E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/15/06,0.006566,0,0.0058188,0.0025008,0.00018559,2.10E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/16/06,0.0065661,0,0.0058188,0.0025008,0.0001856,2.14E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/17/06,0.0065662,0,0.0058188,0.0025008,0.00018561,2.19E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/18/06,0.0065662,0,0.0058188,0.0025008,0.00018561,2.24E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/19/06,0.0065663,0,0.0058188,0.0025008,0.00018562,2.28E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/20/06,0.0065664,0,0.0058188,0.0025008,0.00018563,2.33E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/21/06,0.0065665,0,0.0058188,0.0025008,0.00018563,2.38E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/22/06,0.0065666,0,0.0058188,0.0025008,0.00018564,2.42E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/23/06,0.0065667,0,0.0058188,0.0025008,0.00018565,2.47E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/24/06,0.0065668,0,0.0058188,0.0025008,0.00018565,2.52E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/25/06,0.0065668,0,0.0058188,0.0025008,0.00018566,2.56E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/26/06,0.0065669,0,0.0058188,0.0025008,0.00018566,2.61E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/27/06,0.006567,0,0.0058188,0.0025008,0.00018567,2.66E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
2/28/06,0.0065671,0,0.0058188,0.0025008,0.00018568,2.70E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
3/1/06,0.0065672,0,0.0058187,0.0025008,0.00018568,2.75E-07,0.044485,0.0012229,0.39325,4.07E-05,0,0.50931,0.028735,0,0,0,0.0011109,0.00038668,8.51E-05,0.0063017
