"2/20/06","60","43","25","26","20","11","92","53","14","30.33","30.25","30.17","10","10","10","16","4","20","0","0","0","0","0","0","0","1"
"4/28/06","91","81","71","61","47","41","68","34","17","29.99","29.93","29.86","10","10","10","14","9","NaN","0","0","0","0","0","0","0","1"
"5/2/06","84","74","64","31","28","24","24","19","12","29.89","29.8","29.77","10","10","10","17","13","23","0","0","0","0","0","0","0","1"
"7/24/06","113","96","82","60","55","46","47","27","11","29.73","29.67","29.58","10","10","10","9","4","NaN","0","0","0","0","0","0","0","1"
"7/29/06","94","80","66","62","53","45","59","39","19","29.88","29.83","29.78","10","10","10","23","9","25","0","0","0","0","0","0","0","1"
"8/1/06","97","78","59","50","41","29","55","32","9","29.91","29.85","29.79","10","9","4","12","4","15","0","0","0","0","0","0","0","1"
"9/4/06","99","79","58","49","42","29","67","38","9","29.92","29.87","29.83","10","10","10","14","3","16","0","0","0","0","0","0","0","1"
"9/11/06","99","80","60","55","49","41","67","41","15","29.97","29.92","29.85","10","10","10","9","3","12","0","0","0","0","0","0","0","1"
"9/22/06","83","72","60","32","26","23","32","22","11","29.95","29.9","29.85","10","10","10","35","19","43","0","0","0","0","0","0","0","1"
"9/23/06","88","78","68","27","25","24","20","16","12","30.02","29.98","29.92","10","10","10","20","10","26","0","0","0","0","0","0","0","1"
"10/13/06","80","63","46","46","42","36","66","46","25","29.82","29.74","29.68","10","10","10","15","4","16","0","0","0","0","0","0","0","1"
"1/14/07","53","36","19","16","14","13","77","49","20","30.45","30.36","30.25","10","10","10","26","10","32","0","0","0","0","0","0","0","1"
"2/19/07","64","53","41","34","26","22","70","48","25","30.05","30","29.94","10","10","10","24","9","30","0","0","0","0","0","0","0","1"
"2/24/07","48","45","42","45","40","34","93","79","65","30.24","30.02","29.81","10","9","4","35","12","43","0.42","8","0","1","0","0","0","1"
"3/30/07","72","56","39","44","39","35","85","57","29","30.19","30.12","30.07","10","10","10","12","4","14","0","0","0","0","0","0","0","1"
"6/4/07","84","74","64","58","52","43","66","46","26","29.95","29.87","29.81","10","10","10","18","7","22","0","3","0","0","0","0","0","1"
"8/21/07","99","83","67","56","54","52","63","42","21","29.93","29.84","29.74","10","10","10","12","3","24","0","0","0","0","0","0","0","1"
"9/9/07","105","82","58","57","42","29","67","37","7","29.89","29.81","29.73","10","10","9","16","4","26","0","0","0","0","0","0","0","1"
"9/9/07","105","82","58","57","42","29","67","37","7","29.89","29.81","29.73","10","10","9","16","4","26","0","0","0","0","0","0","0","1"
"9/25/07","88","66","43","40","33","22","71","41","10","30.1","30.04","29.96","10","10","10","12","2","15","0","0","0","0","0","0","0","1"
"10/5/07","68","55","42","36","30","24","76","48","20","30.09","29.93","29.81","10","10","10","21","7","26","0","2","0","0","0","0","0","1"
"10/7/07","80","64","48","39","37","34","61","41","20","30.15","30.08","29.99","10","10","10","16","5","20","0","0","0","0","0","0","0","1"
"10/7/07","80","64","48","39","37","34","61","41","20","30.15","30.08","29.99","10","10","10","16","5","20","0","0","0","0","0","0","0","1"
"11/9/07","64","56","48","49","47","45","93","77","60","30.05","30.01","29.96","10","8","4","6","1","9","0","1","0","0","0","0","0","1"
"5/23/08","75","66","56","51","36","29","75","50","25","29.63","29.5","29.46","10","10","10","23","9","30","0.05","3","0","1","0","0","0","1"
