"2/10/06","75","59","43","51","44","39","87","72","41","30.25","30.16","30.08","5","3","1","6","3","NaN","0","0","0","0","0","0","0","1"
"2/26/06","66","58","50","48","42","39","69","56","37","30","29.93","29.89","10","9","6","16","6","23","0.09","3","0","1","0","0","0","1"
"5/13/06","90","74","59","48","43","35","62","36","18","29.97","29.91","29.85","10","10","10","17","8","NaN","0","0","0","0","0","0","0","1"
"5/13/06","90","74","59","48","43","35","62","36","18","29.97","29.91","29.85","10","10","10","17","8","NaN","0","0","0","0","0","0","0","1"
"5/13/06","90","74","59","48","43","35","62","36","18","29.97","29.91","29.85","10","10","10","17","8","NaN","0","0","0","0","0","0","0","1"
"5/13/06","90","74","59","48","43","35","62","36","18","29.97","29.91","29.85","10","10","10","17","8","NaN","0","0","0","0","0","0","0","1"
"5/18/06","98","81","64","52","45","27","58","31","14","29.91","29.85","29.81","10","10","10","16","6","23","0","0","0","0","0","0","0","1"
"5/28/06","79","66","53","46","42","35","75","47","21","30.09","30.05","30.01","10","10","10","15","7","18","0","0","0","0","0","0","0","1"
"6/5/06","91","75","60","54","51","47","72","46","25","29.91","29.86","29.82","10","10","10","16","9","20","0","0","0","0","0","0","0","1"
"6/8/06","87","72","57","49","46","44","69","43","25","29.92","29.87","29.82","10","10","10","15","7","22","0","0","0","0","0","0","0","1"
"6/16/06","100","82","64","56","54","48","70","40","18","29.96","29.9","29.85","10","10","10","15","9","NaN","0","0","0","0","0","0","0","1"
"6/18/06","97","81","64","50","42","27","54","29","9","29.9","29.86","29.82","10","10","10","17","6","23","0","0","0","0","0","0","0","1"
"6/21/06","100","83","66","54","47","37","60","31","12","29.92","29.87","29.82","10","10","10","20","9","24","0","0","0","0","0","0","0","1"
"6/21/06","100","83","66","54","47","37","60","31","12","29.92","29.87","29.82","10","10","10","20","9","24","0","0","0","0","0","0","0","1"
"6/21/06","100","83","66","54","47","37","60","31","12","29.92","29.87","29.82","10","10","10","20","9","24","0","0","0","0","0","0","0","1"
"6/25/06","102","85","68","62","56","48","54","37","24","29.94","29.88","29.81","10","10","10","14","7","NaN","0","0","0","0","0","0","0","1"
"6/26/06","100","85","71","60","55","49","59","35","21","29.88","29.82","29.76","10","10","10","13","7","NaN","0","0","0","0","0","0","0","1"
"7/3/06","96","79","63","56","51","47","63","39","21","29.99","29.96","29.93","10","10","10","13","8","NaN","0","0","0","0","0","0","0","1"
"7/3/06","96","79","63","56","51","47","63","39","21","29.99","29.96","29.93","10","10","10","13","8","NaN","0","0","0","0","0","0","0","1"
"7/4/06","93","78","66","55","50","46","57","39","23","30.01","29.97","29.93","10","10","8","15","9","18","0","0","0","0","0","0","0","1"
"7/8/06","102","82","63","56","50","43","70","33","15","29.98","29.91","29.83","10","10","10","12","4","NaN","0","0","0","0","0","0","0","1"
"7/11/06","91","78","64","52","46","39","54","35","17","29.89","29.83","29.78","10","10","10","16","10","NaN","0","1","0","0","0","0","0","1"
"7/11/06","91","78","64","52","46","39","54","35","17","29.89","29.83","29.78","10","10","10","16","10","NaN","0","1","0","0","0","0","0","1"
"7/11/06","91","78","64","52","46","39","54","35","17","29.89","29.83","29.78","10","10","10","16","10","NaN","0","1","0","0","0","0","0","1"
"7/11/06","91","78","64","52","46","39","54","35","17","29.89","29.83","29.78","10","10","10","16","10","NaN","0","1","0","0","0","0","0","1"
"7/12/06","88","73","59","58","50","45","67","46","28","30.02","29.96","29.9","10","10","10","12","9","NaN","0","2","0","0","0","0","0","1"
"7/16/06","102","86","70","58","52","45","53","32","15","29.95","29.9","29.85","10","10","10","14","7","NaN","0","0","0","0","0","0","0","1"
"7/30/06","91","79","66","56","50","31","68","43","17","29.94","29.87","29.79","10","10","10","15","8","18","0","1","0","0","0","0","0","1"
"8/2/06","96","78","60","58","52","46","78","49","20","29.95","29.88","29.81","10","10","10","16","6","18","0","0","0","0","0","0","0","1"
"8/5/06","87","75","63","56","54","50","72","52","31","29.97","29.92","29.87","10","10","10","16","10","18","0","0","0","0","0","0","0","1"
"8/6/06","90","75","60","56","53","52","72","52","32","29.93","29.88","29.81","10","10","10","18","8","22","0","0","0","0","0","0","0","1"
"8/12/06","92","76","59","56","53","49","75","50","24","29.84","29.79","29.73","10","10","10","12","7","17","0","0","0","0","0","0","0","1"
"8/13/06","93","77","61","56","55","51","78","53","27","29.83","29.79","29.75","10","10","10","14","7","16","0","0","0","0","0","0","0","1"
"8/13/06","93","77","61","56","55","51","78","53","27","29.83","29.79","29.75","10","10","10","14","7","16","0","0","0","0","0","0","0","1"
"8/13/06","93","77","61","56","55","51","78","53","27","29.83","29.79","29.75","10","10","10","14","7","16","0","0","0","0","0","0","0","1"
"8/24/06","95","78","60","52","47","41","67","42","17","29.88","29.81","29.71","10","10","10","16","6","18","0","0","0","0","0","0","0","1"
"8/26/06","91","74","59","57","55","53","83","54","29","29.89","29.84","29.79","10","10","9","10","7","NaN","0","0","0","0","0","0","0","1"
"8/29/06","92","77","61","56","51","47","65","43","21","29.86","29.81","29.77","10","10","10","14","8","15","0","0","0","0","0","0","0","1"
"8/31/06","97","80","62","58","52","45","73","47","20","29.83","29.78","29.74","10","10","10","10","5","13","0","0","0","0","0","0","0","1"
"9/2/06","93","77","61","54","49","42","78","48","18","29.86","29.81","29.75","10","10","8","14","9","17","0","0","0","0","0","0","0","1"
"9/2/06","93","77","61","54","49","42","78","48","18","29.86","29.81","29.75","10","10","8","14","9","17","0","0","0","0","0","0","0","1"
"9/4/06","89","73","57","55","51","49","80","53","26","29.93","29.87","29.83","10","10","9","13","9","16","0","0","0","0","0","0","0","1"
"9/4/06","89","73","57","55","51","49","80","53","26","29.93","29.87","29.83","10","10","9","13","9","16","0","0","0","0","0","0","0","1"
"9/4/06","89","73","57","55","51","49","80","53","26","29.93","29.87","29.83","10","10","9","13","9","16","0","0","0","0","0","0","0","1"
"9/4/06","89","73","57","55","51","49","80","53","26","29.93","29.87","29.83","10","10","9","13","9","16","0","0","0","0","0","0","0","1"
"9/7/06","98","80","61","55","51","38","72","43","13","29.81","29.74","29.65","10","10","8","13","5","15","0","0","0","0","0","0","0","1"
"9/11/06","93","76","59","58","54","50","78","52","26","30","29.94","29.89","10","9","6","10","4","13","0","0","0","0","0","0","0","1"
"9/12/06","98","79","60","60","55","51","78","50","21","29.97","29.9","29.82","10","10","6","13","4","16","0","0","0","0","0","0","0","1"
"9/15/06","75","62","49","46","44","39","80","56","31","29.94","29.84","29.7","10","10","10","21","9","25","0","0","0","0","0","0","0","1"
